Client Id,age,job,own.house,dependents,marital,gender,work.exp,education,default,balance,housing,loan,credit.score,contact,credit.history,day,month,duration,campaign,pdays,previous,poutcome,Y
12228,55,blue-collar,1,2,married,M,10,unknown,no,7561,no,no,53,unknown,good,6,jun,685,3,-1,0,unknown,1
12229,49,management,1,2,divorced,F,15,secondary,no,-46,yes,no,95,unknown,good,9,jun,1055,10,-1,0,unknown,1
12230,50,services,1,1,married,F,12,secondary,no,1595,no,no,86,unknown,very good,9,jun,882,1,-1,0,unknown,1
12231,43,management,1,1,single,M,14,tertiary,no,1046,no,no,99,unknown,Poor,9,jun,901,1,-1,0,unknown,1
12232,58,unknown,0,1,divorced,F,4,unknown,no,1382,no,no,59,unknown,very good,9,jun,700,1,-1,0,unknown,1
12233,59,management,1,3,married,M,16,secondary,no,1321,no,no,,unknown,very good,9,jun,3881,3,-1,0,unknown,1
12234,38,technician,1,1,divorced,M,11,unknown,no,1805,no,no,90,unknown,good,9,jun,952,2,-1,0,unknown,1
12235,,blue-collar,1,0,,F,15,secondary,no,25,no,no,92,unknown,good,9,jun,486,3,-1,0,unknown,1
12236,52,unknown,0,1,married,M,9,secondary,no,-519,yes,no,92,unknown,good,9,jun,442,8,-1,0,unknown,1
12237,41,admin.,1,3,single,F,13,unknown,no,812,no,yes,99,unknown,good,11,jun,583,4,-1,0,unknown,1
12238,42,admin.,1,3,married,M,13,secondary,no,105,no,no,84,unknown,very good,11,jun,1159,4,-1,0,unknown,1
12239,39,management,0,3,married,F,11,tertiary,no,-190,no,yes,93,unknown,good,11,jun,893,8,-1,0,unknown,1
12240,57,housemaid,0,0,married,M,14,primary,no,625,no,yes,93,unknown,critical,11,jun,867,1,-1,0,unknown,1
12241,52,retired,1,2,married,F,14,unknown,no,293,no,no,74,unknown,good,11,jun,706,1,-1,0,unknown,1
12242,59,unknown,0,2,married,M,12,unknown,no,1033,no,no,79,unknown,critical,11,jun,1199,1,-1,0,unknown,1
12243,,blue-collar,0,3,married,F,10,secondary,no,1210,no,no,96,unknown,critical,11,jun,935,1,-1,0,unknown,1
12244,35,blue-collar,0,2,divorced,M,16,unknown,no,164,no,no,90,unknown,verygood,11,jun,967,2,-1,0,unknown,1
12245,40,admin.,0,4,single,M,12,unknown,no,1248,no,no,79,unknown,very good,11,jun,1290,2,-1,0,unknown,1
12246,,management,0,0,,F,14,tertiary,no,8828,no,no,91,unknown,poor,12,jun,1010,3,-1,0,unknown,1
12247,39,self-employed,0,0,married,F,3,tertiary,no,2630,no,no,94,unknown,good,12,jun,651,5,-1,0,unknown,1
12248,47,housemaid,1,1,single,M,11,tertiary,no,3727,no,no,86,unknown,very good,12,jun,993,6,-1,0,unknown,1
12249,40,management,1,0,married,M,11,secondary,no,406,yes,no,88,unknown,verygood,12,jun,577,2,-1,0,unknown,1
12250,35,blue-collar,1,1,married,F,12,tertiary,no,2999,no,no,85,unknown,very good,12,jun,1141,6,-1,0,unknown,1
12251,48,blue-collar,0,2,married,M,13,secondary,no,1000,yes,no,88,unknown,poor,12,jun,1268,2,-1,0,unknown,1
12252,27,admin.,1,4,single,F,12,secondary,no,18188,yes,no,89,unknown,good,12,jun,541,17,-1,0,unknown,1
12253,48,management,1,2,divorced,M,14,tertiary,no,503,no,yes,94,unknown,critical,12,jun,1243,7,-1,0,unknown,1
12254,24,blue-collar,0,1,single,M,12,unknown,yes,-203,yes,no,91,unknown,critical,12,jun,465,3,-1,0,unknown,1
12255,36,blue-collar,0,2,married,F,17,secondary,no,274,yes,no,84,unknown,Poor,16,jun,686,11,-1,0,unknown,1
12256,52,retired,0,3,divorced,F,2,unknown,no,3687,yes,yes,90,unknown,verygood,16,jun,741,4,-1,0,unknown,1
12257,42,unknown,1,4,single,F,16,unknown,no,323,no,no,84,unknown,good,16,jun,617,1,-1,0,unknown,1
12258,36,blue-collar,1,3,divorced,F,10,secondary,no,638,yes,no,,unknown,very good,16,jun,1395,2,-1,0,unknown,1
12259,48,unemployed,0,1,single,F,15,tertiary,no,3229,no,no,76,unknown,very good,16,jun,1089,1,-1,0,unknown,1
12260,51,management,0,1,single,F,10,secondary,no,1610,yes,no,,unknown,good,16,jun,1248,3,-1,0,unknown,1
12261,46,technician,1,2,married,M,14,secondary,no,536,yes,no,83,unknown,good,16,jun,750,2,-1,0,unknown,1
12262,37,management,1,1,married,F,10,tertiary,no,0,no,no,93,unknown,poor,16,jun,637,6,-1,0,unknown,1
12263,36,entrepreneur,0,4,married,M,11,tertiary,no,3057,no,no,96,unknown,critical,16,jun,2769,4,-1,0,unknown,1
12264,47,management,1,1,married,F,15,secondary,no,2892,no,no,,unknown,good,17,jun,556,1,-1,0,unknown,1
12265,40,technician,1,4,divorced,F,15,tertiary,no,0,no,no,91,unknown,good,17,jun,522,1,-1,0,unknown,1
12266,,management,1,2,divorced,F,13,unknown,no,4266,yes,no,93,unknown,critical,17,jun,490,4,-1,0,unknown,1
12267,38,unknown,1,1,single,M,7,tertiary,no,3316,no,no,,unknown,critical,17,jun,1345,3,-1,0,unknown,1
12268,40,management,0,0,married,M,4,secondary,no,106,no,no,95,unknown,good,17,jun,676,2,-1,0,unknown,1
12269,,blue-collar,1,2,married,M,12,primary,no,2303,yes,no,96,unknown,poor,17,jun,775,3,-1,0,unknown,1
12270,60,management,0,1,married,F,16,tertiary,no,3301,no,no,65,unknown,good,17,jun,2621,3,-1,0,unknown,1
12271,39,self-employed,1,4,single,F,11,tertiary,no,426,no,no,55,unknown,very good,18,jun,1029,1,-1,0,unknown,1
12272,51,services,1,3,divorced,F,6,secondary,no,9,no,no,95,unknown,critical,18,jun,371,2,-1,0,unknown,1
12273,41,management,1,1,single,F,2,tertiary,no,11008,no,no,84,unknown,very good,18,jun,1540,1,-1,0,unknown,1
12274,42,blue-collar,0,0,single,M,11,primary,no,4930,no,no,69,unknown,very good,18,jun,973,1,-1,0,unknown,1
12275,,entrepreneur,1,2,married,M,13,secondary,no,707,no,no,88,unknown,critical,18,jun,707,1,-1,0,unknown,1
12276,33,technician,1,4,married,F,15,unknown,no,4,yes,yes,84,unknown,critical,18,jun,625,2,-1,0,unknown,1
12277,46,admin.,0,3,married,F,15,unknown,no,126,no,no,91,unknown,very good,18,jun,1255,1,-1,0,unknown,1
12278,44,housemaid,1,4,single,M,15,primary,no,1059,no,no,85,unknown,poor,18,jun,2093,1,-1,0,unknown,1
12279,51,admin.,1,2,single,F,14,secondary,no,1994,no,no,90,unknown,good,18,jun,771,2,-1,0,unknown,1
12280,41,blue-collar,0,1,married,M,13,unknown,no,219,no,yes,53,unknown,very good,18,jun,1574,3,-1,0,unknown,1
12281,41,blue-collar,0,3,,F,13,secondary,no,3622,no,no,88,unknown,critical,19,jun,1135,4,-1,0,unknown,1
12282,57,admin.,1,3,single,M,2,secondary,no,5768,yes,no,,unknown,very good,19,jun,512,1,-1,0,unknown,1
12283,55,retired,1,3,divorced,M,13,secondary,no,1580,no,yes,88,unknown,good,19,jun,1007,1,-1,0,unknown,1
12284,40,entrepreneur,1,2,,M,11,tertiary,yes,0,no,no,88,unknown,very good,19,jun,952,4,-1,0,unknown,1
12285,52,retired,1,2,divorced,M,14,tertiary,no,-309,yes,no,,unknown,Poor,19,jun,500,2,-1,0,unknown,1
12286,,blue-collar,0,1,married,F,9,primary,no,246,no,no,88,unknown,good,19,jun,683,3,-1,0,unknown,1
12287,27,blue-collar,0,4,,F,16,secondary,no,61,yes,no,84,unknown,very good,19,jun,1012,1,-1,0,unknown,1
12288,43,unknown,1,0,married,M,11,primary,no,519,no,no,85,unknown,critical,20,jun,973,2,-1,0,unknown,1
12289,48,management,0,0,married,M,17,tertiary,no,5320,yes,no,96,unknown,critical,20,jun,792,1,-1,0,unknown,1
12290,26,blue-collar,0,3,single,M,15,unknown,no,-46,yes,no,84,unknown,very good,20,jun,382,7,-1,0,unknown,1
12291,50,technician,0,3,divorced,M,12,secondary,no,396,no,no,85,unknown,critical,20,jun,716,2,-1,0,unknown,1
12292,56,management,0,1,,F,13,tertiary,no,0,no,yes,88,unknown,critical,20,jun,422,1,-1,0,unknown,1
12293,57,unknown,1,0,married,F,8,tertiary,no,9103,no,yes,88,unknown,good,20,jun,1098,2,-1,0,unknown,1
12294,42,technician,1,0,married,F,15,tertiary,no,-215,no,no,88,unknown,critical,20,jun,1573,5,-1,0,unknown,1
12295,29,unknown,0,0,single,M,11,unknown,no,908,yes,no,86,unknown,very good,20,jun,1663,1,-1,0,unknown,1
12296,47,technician,0,0,married,M,14,tertiary,no,1694,no,yes,81,unknown,very good,20,jun,560,3,-1,0,unknown,1
12297,57,management,0,4,married,M,13,unknown,no,-92,yes,yes,76,unknown,critical,20,jun,1617,1,-1,0,unknown,1
12298,40,blue-collar,0,4,married,F,14,secondary,no,188,yes,yes,92,unknown,very good,20,jun,570,2,-1,0,unknown,1
12299,46,services,1,2,divorced,F,16,unknown,no,0,no,no,91,unknown,critical,20,jun,1023,3,-1,0,unknown,1
12300,49,services,0,4,divorced,F,13,secondary,no,947,no,no,87,unknown,very good,20,jun,808,2,-1,0,unknown,1
12301,43,blue-collar,0,4,single,F,11,secondary,no,740,yes,no,95,unknown,very good,20,jun,585,2,-1,0,unknown,1
12302,40,blue-collar,0,3,married,F,13,secondary,no,1009,yes,yes,87,unknown,Poor,20,jun,1036,5,-1,0,unknown,1
12303,38,services,0,2,divorced,F,12,unknown,no,6360,no,no,79,unknown,critical,20,jun,1409,2,-1,0,unknown,1
12304,43,management,0,2,married,F,17,tertiary,no,149,yes,no,93,unknown,very good,23,jun,662,2,-1,0,unknown,1
12305,25,blue-collar,1,2,single,F,15,primary,no,52,yes,no,94,unknown,poor,24,jun,528,2,-1,0,unknown,1
12306,27,blue-collar,1,2,,F,13,tertiary,no,335,yes,no,87,unknown,poor,26,jun,519,3,-1,0,unknown,1
12307,30,technician,1,0,married,M,4,tertiary,no,526,yes,yes,86,unknown,very good,26,jun,677,3,-1,0,unknown,1
12308,28,admin.,1,1,single,F,15,secondary,no,-7,no,yes,88,unknown,very good,26,jun,3183,2,-1,0,unknown,1
12309,27,blue-collar,0,4,,M,10,primary,no,-413,no,yes,84,unknown,good,27,jun,422,6,-1,0,unknown,1
12310,32,unknown,0,1,divorced,F,15,secondary,no,-241,no,yes,91,unknown,good,27,jun,856,2,-1,0,unknown,1
12311,41,blue-collar,1,3,single,F,14,secondary,no,75,yes,no,94,unknown,very good,1,jul,479,9,-1,0,unknown,1
12312,37,technician,1,1,single,F,11,tertiary,no,0,no,no,90,unknown,very good,1,jul,1135,2,-1,0,unknown,1
12313,,technician,0,2,single,F,14,secondary,no,158,no,no,83,unknown,very good,1,jul,650,2,-1,0,unknown,1
12314,36,technician,0,4,married,F,15,unknown,no,0,no,no,90,unknown,verygood,4,jul,584,1,-1,0,unknown,1
12315,,services,1,1,single,M,13,primary,no,339,no,no,87,unknown,critical,4,jul,1576,3,-1,0,unknown,1
12316,44,blue-collar,0,3,,F,3,secondary,no,1697,yes,no,87,unknown,poor,4,jul,150,2,-1,0,unknown,1
12317,28,blue-collar,0,0,single,M,13,secondary,no,-127,yes,no,52,cellular,very good,4,jul,1044,3,-1,0,unknown,1
12318,55,blue-collar,0,3,married,M,17,unknown,no,49,yes,no,93,cellular,good,7,jul,494,4,-1,0,unknown,1
12319,39,technician,0,4,single,F,12,secondary,no,506,yes,no,88,cellular,very good,7,jul,718,2,-1,0,unknown,1
12320,42,blue-collar,1,1,divorced,M,14,primary,no,213,yes,no,91,cellular,very good,7,jul,434,3,-1,0,unknown,1
12321,33,services,0,1,single,F,16,secondary,no,170,no,no,76,cellular,very good,7,jul,782,1,-1,0,unknown,1
12322,,entrepreneur,1,2,divorced,F,14,tertiary,no,776,no,yes,94,cellular,good,7,jul,722,3,-1,0,unknown,1
12323,45,technician,1,2,married,M,16,secondary,no,879,no,no,90,cellular,good,7,jul,621,2,-1,0,unknown,1
12324,,self-employed,0,3,married,F,14,secondary,no,1633,no,no,90,cellular,Poor,7,jul,629,2,-1,0,unknown,1
12325,46,unemployed,1,3,married,M,10,secondary,no,926,no,no,86,cellular,critical,7,jul,385,5,-1,0,unknown,1
12326,32,self-employed,1,3,single,M,13,tertiary,no,2559,no,no,,cellular,critical,7,jul,889,1,-1,0,unknown,1
12327,45,admin.,1,0,divorced,F,11,secondary,no,-176,no,yes,,cellular,good,7,jul,574,1,-1,0,unknown,1
12328,59,blue-collar,1,3,divorced,F,16,primary,no,1265,no,yes,47,cellular,critical,7,jul,849,1,-1,0,unknown,1
12329,47,technician,1,3,single,F,18,secondary,no,-239,yes,yes,81,unknown,critical,7,jul,973,3,-1,0,unknown,1
12330,31,blue-collar,1,2,single,M,17,secondary,no,726,no,no,82,cellular,very good,7,jul,719,2,-1,0,unknown,1
12331,31,management,1,4,single,F,16,tertiary,no,296,no,yes,91,unknown,poor,8,jul,509,4,-1,0,unknown,1
12332,33,entrepreneur,0,0,married,M,17,unknown,no,-627,yes,yes,76,cellular,critical,8,jul,740,1,-1,0,unknown,1
12333,27,technician,1,3,single,M,16,secondary,yes,0,no,yes,88,cellular,good,8,jul,732,1,-1,0,unknown,1
12334,26,self-employed,1,1,single,M,14,secondary,no,551,no,no,74,cellular,very good,8,jul,531,1,-1,0,unknown,1
12335,25,unknown,1,1,single,M,12,secondary,no,0,no,yes,90,unknown,poor,8,jul,634,1,-1,0,unknown,1
12336,,blue-collar,1,4,married,F,12,secondary,no,101,no,yes,43,unknown,good,8,jul,460,3,-1,0,unknown,1
12337,,admin.,1,2,single,F,14,unknown,no,2736,no,no,91,cellular,good,8,jul,705,1,-1,0,unknown,1
12338,25,technician,1,1,single,M,14,secondary,no,102,no,yes,95,unknown,good,8,jul,574,2,-1,0,unknown,1
12339,33,entrepreneur,1,3,divorced,F,13,unknown,no,37,no,yes,78,cellular,very good,8,jul,1082,1,-1,0,unknown,1
12340,31,blue-collar,1,2,married,M,15,secondary,no,152,yes,yes,91,cellular,critical,8,jul,831,1,-1,0,unknown,1
12341,38,technician,0,2,married,F,9,secondary,no,0,no,no,,cellular,very good,8,jul,635,1,-1,0,unknown,1
12342,26,unknown,0,1,,M,6,secondary,no,102,no,yes,85,cellular,good,8,jul,658,2,-1,0,unknown,1
12343,26,technician,1,3,,M,10,secondary,no,370,no,yes,91,cellular,very good,8,jul,1061,4,-1,0,unknown,1
12344,25,blue-collar,0,1,single,M,11,secondary,no,189,no,yes,69,cellular,very good,8,jul,687,2,-1,0,unknown,1
12345,26,unknown,0,0,single,F,14,secondary,no,111,no,no,85,cellular,critical,9,jul,537,1,-1,0,unknown,1
12346,,unknown,1,2,married,M,14,primary,no,665,yes,no,83,cellular,critical,9,jul,781,1,-1,0,unknown,1
12347,,admin.,0,2,married,M,12,primary,no,214,yes,no,76,cellular,critical,9,jul,645,1,-1,0,unknown,1
12348,,entrepreneur,1,0,married,F,6,tertiary,no,776,yes,no,94,telephone,good,9,jul,990,1,-1,0,unknown,1
12349,49,blue-collar,1,2,married,M,13,secondary,no,0,no,yes,85,unknown,verygood,9,jul,625,1,-1,0,unknown,1
12350,43,technician,0,4,married,F,13,secondary,no,-754,yes,yes,78,cellular,very good,9,jul,727,3,-1,0,unknown,1
12351,38,management,1,4,married,F,13,unknown,yes,327,yes,yes,93,cellular,very good,9,jul,556,5,-1,0,unknown,1
12352,33,blue-collar,1,3,married,M,15,primary,no,-191,yes,yes,93,cellular,critical,9,jul,1290,4,-1,0,unknown,1
12353,49,blue-collar,0,2,,M,14,primary,no,3,no,yes,92,cellular,good,9,jul,1439,6,-1,0,unknown,1
12354,27,unemployed,0,2,single,M,1,primary,no,9,no,yes,85,cellular,critical,9,jul,919,2,-1,0,unknown,1
12355,,blue-collar,0,1,married,M,17,secondary,no,1330,no,no,,cellular,good,10,jul,901,1,-1,0,unknown,1
12356,26,blue-collar,0,0,single,F,2,secondary,no,-29,yes,no,90,cellular,poor,10,jul,998,4,-1,0,unknown,1
12357,30,blue-collar,0,1,married,M,14,unknown,no,167,yes,no,92,cellular,very good,10,jul,255,1,-1,0,unknown,1
12358,45,entrepreneur,0,0,married,M,16,unknown,no,3133,yes,yes,,cellular,very good,10,jul,804,1,-1,0,unknown,1
12359,34,unknown,1,1,married,F,17,secondary,no,-33,yes,yes,93,cellular,verygood,10,jul,961,1,-1,0,unknown,1
12360,47,blue-collar,1,3,married,M,6,secondary,no,182,yes,no,94,telephone,critical,10,jul,39,1,-1,0,unknown,1
12361,41,blue-collar,1,0,married,M,12,unknown,no,5517,yes,no,94,cellular,very good,10,jul,584,1,-1,0,unknown,1
12362,28,admin.,0,3,single,F,16,secondary,no,-170,no,yes,90,cellular,critical,10,jul,720,2,-1,0,unknown,1
12363,29,blue-collar,0,0,married,F,15,unknown,no,8,yes,yes,86,cellular,very good,10,jul,627,1,-1,0,unknown,1
12364,25,blue-collar,0,1,single,M,14,secondary,no,1243,no,yes,84,cellular,critical,10,jul,1341,7,-1,0,unknown,1
12365,30,blue-collar,0,3,single,M,10,secondary,no,1598,yes,no,81,cellular,critical,10,jul,634,1,-1,0,unknown,1
12366,30,services,1,4,married,F,13,secondary,no,5,no,yes,84,cellular,critical,10,jul,829,5,-1,0,unknown,1
12367,47,services,0,3,married,F,13,secondary,no,367,yes,no,,cellular,very good,10,jul,476,4,-1,0,unknown,1
12368,57,admin.,1,4,divorced,M,12,secondary,no,658,no,no,78,cellular,Poor,10,jul,724,1,-1,0,unknown,1
12369,54,technician,1,2,married,F,14,secondary,no,-315,no,yes,87,cellular,critical,10,jul,2029,1,-1,0,unknown,1
12370,25,blue-collar,0,0,single,M,14,primary,no,2483,no,no,,cellular,very good,10,jul,1499,3,-1,0,unknown,1
12371,30,blue-collar,0,2,married,F,15,secondary,no,0,yes,yes,93,unknown,very good,10,jul,1399,1,-1,0,unknown,1
12372,31,student,1,4,married,F,12,primary,no,46,yes,no,84,cellular,good,10,jul,487,1,-1,0,unknown,1
12373,,blue-collar,1,4,single,M,17,secondary,no,482,no,yes,84,cellular,very good,10,jul,1097,3,-1,0,unknown,1
12374,49,blue-collar,0,3,married,F,11,unknown,no,3728,yes,no,92,cellular,very good,11,jul,1060,2,-1,0,unknown,1
12375,,retired,1,4,divorced,F,14,secondary,no,1099,no,no,85,unknown,good,11,jul,764,2,-1,0,unknown,1
12376,,unknown,1,2,married,M,14,tertiary,no,2222,yes,no,95,unknown,good,11,jul,1120,2,-1,0,unknown,1
12377,29,management,1,3,single,F,9,tertiary,no,983,yes,no,63,cellular,critical,11,jul,963,2,-1,0,unknown,1
12378,55,management,1,2,divorced,F,13,secondary,no,204,yes,no,,cellular,critical,11,jul,1973,2,-1,0,unknown,1
12379,33,management,1,2,single,F,13,unknown,no,1534,yes,no,90,cellular,good,11,jul,1041,2,-1,0,unknown,1
12380,,admin.,1,2,married,F,5,secondary,no,1074,yes,no,82,cellular,good,11,jul,911,2,-1,0,unknown,1
12381,53,admin.,0,3,,F,10,unknown,no,257,no,no,89,cellular,critical,11,jul,1310,2,-1,0,unknown,1
12382,35,entrepreneur,1,2,married,F,12,secondary,no,2436,no,yes,61,cellular,good,14,jul,1397,3,-1,0,unknown,1
12383,43,management,1,2,married,F,18,tertiary,no,0,no,no,74,cellular,very good,14,jul,1153,3,-1,0,unknown,1
12384,38,technician,0,3,married,F,14,secondary,no,976,yes,no,64,cellular,verygood,14,jul,766,3,-1,0,unknown,1
12385,50,technician,1,4,married,M,10,unknown,no,156,no,yes,84,cellular,critical,14,jul,1130,3,-1,0,unknown,1
12386,43,admin.,1,4,married,F,14,tertiary,no,189,yes,no,93,cellular,very good,14,jul,1062,4,-1,0,unknown,1
12387,51,services,0,1,divorced,F,16,secondary,no,242,no,yes,85,cellular,good,14,jul,1336,4,-1,0,unknown,1
12388,31,technician,1,3,married,M,14,secondary,no,1173,yes,no,58,cellular,poor,14,jul,444,3,-1,0,unknown,1
12389,39,technician,0,4,married,F,12,tertiary,no,0,yes,no,95,cellular,very good,14,jul,894,7,-1,0,unknown,1
12390,59,management,0,2,married,M,13,tertiary,no,296,no,yes,,cellular,very good,15,jul,805,3,-1,0,unknown,1
12391,58,management,0,2,married,F,13,tertiary,no,3864,yes,no,,cellular,critical,15,jul,815,4,-1,0,unknown,1
12392,,blue-collar,1,1,single,F,14,primary,no,-109,yes,no,88,cellular,very good,15,jul,860,4,-1,0,unknown,1
12393,45,blue-collar,1,0,divorced,F,16,primary,no,-207,no,no,93,cellular,good,15,jul,878,2,-1,0,unknown,1
12394,51,services,0,3,divorced,F,19,secondary,no,65,no,yes,65,cellular,good,15,jul,881,1,-1,0,unknown,1
12395,60,retired,0,3,married,F,12,secondary,no,597,no,no,90,cellular,very good,15,jul,981,1,-1,0,unknown,1
12396,32,management,0,1,divorced,M,11,tertiary,no,222,no,yes,78,cellular,good,15,jul,820,4,-1,0,unknown,1
12397,37,management,0,1,divorced,F,12,tertiary,no,1775,no,no,90,cellular,critical,15,jul,514,5,-1,0,unknown,1
12398,30,blue-collar,0,4,single,M,13,primary,no,0,no,no,88,cellular,verygood,15,jul,716,3,-1,0,unknown,1
12399,36,services,0,4,divorced,F,13,secondary,yes,0,no,yes,49,cellular,critical,15,jul,687,7,-1,0,unknown,1
12400,29,student,0,1,single,F,18,tertiary,no,5,no,no,96,cellular,good,15,jul,889,5,-1,0,unknown,1
12401,25,blue-collar,1,1,,M,15,secondary,no,0,no,yes,88,cellular,very good,15,jul,1424,4,-1,0,unknown,1
12402,39,management,0,2,married,F,13,tertiary,no,285,yes,no,89,cellular,verygood,15,jul,838,3,-1,0,unknown,1
12403,27,entrepreneur,1,0,married,F,16,tertiary,no,139,no,no,88,cellular,very good,15,jul,448,5,-1,0,unknown,1
12404,35,blue-collar,1,3,single,M,16,secondary,no,885,yes,no,91,cellular,poor,15,jul,632,6,-1,0,unknown,1
12405,34,blue-collar,1,1,single,M,11,secondary,no,855,yes,no,94,cellular,very good,16,jul,578,1,-1,0,unknown,1
12406,29,blue-collar,1,0,single,M,16,unknown,no,694,yes,yes,85,cellular,critical,16,jul,1806,4,-1,0,unknown,1
12407,26,technician,1,4,single,F,10,secondary,no,354,no,no,81,cellular,very good,16,jul,586,1,-1,0,unknown,1
12408,36,management,1,0,,M,14,tertiary,no,673,yes,no,90,cellular,good,16,jul,689,1,-1,0,unknown,1
12409,39,blue-collar,1,1,married,F,14,tertiary,no,597,no,no,90,cellular,good,16,jul,686,6,-1,0,unknown,1
12410,30,technician,1,0,married,F,12,secondary,no,-393,yes,yes,86,cellular,very good,16,jul,435,1,-1,0,unknown,1
12411,36,blue-collar,1,3,married,M,13,secondary,no,324,yes,yes,78,cellular,very good,16,jul,830,1,-1,0,unknown,1
12412,31,unemployed,0,2,divorced,M,14,tertiary,no,256,yes,no,46,cellular,poor,16,jul,873,2,-1,0,unknown,1
12413,43,blue-collar,0,1,,M,17,secondary,no,184,no,yes,90,cellular,very good,16,jul,1019,11,-1,0,unknown,1
12414,,management,1,1,married,M,5,secondary,no,1165,no,no,,cellular,verygood,16,jul,455,1,-1,0,unknown,1
12415,40,blue-collar,0,2,married,F,6,secondary,no,-839,yes,yes,93,cellular,good,16,jul,1018,2,-1,0,unknown,1
12416,42,services,0,1,married,F,13,secondary,no,3465,yes,yes,76,cellular,good,16,jul,1039,2,-1,0,unknown,1
12417,,technician,1,0,married,F,15,secondary,no,-357,yes,no,82,cellular,good,16,jul,700,4,-1,0,unknown,1
12418,26,blue-collar,0,1,married,M,9,secondary,no,-11,yes,yes,99,cellular,very good,17,jul,1150,3,-1,0,unknown,1
12419,35,housemaid,1,4,married,F,13,primary,no,113,yes,no,84,cellular,critical,17,jul,923,2,-1,0,unknown,1
12420,52,blue-collar,1,3,married,F,10,secondary,no,1405,no,yes,,cellular,critical,17,jul,753,2,-1,0,unknown,1
12421,39,technician,1,2,married,F,17,secondary,no,251,yes,no,,cellular,critical,17,jul,342,2,-1,0,unknown,1
12422,26,services,1,4,,F,11,secondary,no,-189,no,yes,42,cellular,good,17,jul,538,2,-1,0,unknown,1
